Agg_Type,Date,Country,Brand,Product,Coverage,Industry_Coverage,SOV,COV_increase,SOV_increase
Quarter,2023-07-01,Mexico,O,SMP:high-end,59,1622,0.036375,0.1132,0.017141
Quarter,2023-07-01,Mexico,O,SMP:low-end,16,477,0.033543,-0.3043,-0.199336
Quarter,2023-07-01,Mexico,O,SMP:mid-end,35,754,0.046419,0.2963,0.107191
Quarter,2023-07-01,Mexico,S,SMP,792,2135,0.370960,0.0421,-0.044779
Quarter,2023-07-01,Mexico,S,SMP:high-end,594,1622,0.366215,0.0224,-0.065869
Quarter,2023-07-01,Mexico,S,SMP:low-end,189,477,0.396226,-0.1,0.035847
Quarter,2023-07-01,Mexico,S,SMP:mid-end,287,754,0.380637,0.1255,-0.038706
Quarter,2023-07-01,Mexico,X,SMP,96,2135,0.044965,0.1429,0.047574
Quarter,2023-07-01,Mexico,X,SMP:high-end,81,1622,0.049938,0.2462,0.138577
Quarter,2023-07-01,Mexico,X,SMP:low-end,19,477,0.039832,0.5833,0.822308
Quarter,2023-07-01,Mexico,X,SMP:mid-end,36,754,0.047745,0.2414,0.06027
Quarter,2023-07-01,Spain,A,SMP,2963,7202,0.411413,0.0217,-0.018566
Quarter,2023-07-01,Spain,A,SMP:high-end,2271,5515,0.411786,0.0379,-0.016081
Quarter,2023-07-01,Spain,A,SMP:low-end,735,1754,0.419042,0.0793,0.041145
Quarter,2023-07-01,Spain,A,SMP:mid-end,1012,2512,0.402866,-0.0165,-0.04197
Quarter,2023-07-01,Spain,G,SMP,636,7202,0.088309,0.1439,0.098781
Quarter,2023-07-01,Spain,G,SMP:high-end,480,5515,0.087035,0.1241,0.065613
Quarter,2023-07-01,Spain,G,SMP:low-end,152,1754,0.086659,0.034,-0.002532
Quarter,2023-07-01,Spain,G,SMP:mid-end,216,2512,0.085987,0.0746,0.046822
Quarter,2023-07-01,Spain,H,SMP,280,7202,0.038878,0.1864,0.139649
Quarter,2023-07-01,Spain,H,SMP:high-end,220,5515,0.039891,0.2429,0.178255
Quarter,2023-07-01,Spain,H,SMP:low-end,64,1754,0.036488,0.0847,0.046401
Quarter,2023-07-01,Spain,H,SMP:mid-end,93,2512,0.037022,0.274,0.241016
Quarter,2023-07-01,Spain,O,SMP,238,7202,0.033046,-0.0325,-0.070671
Quarter,2023-07-01,Spain,O,SMP:high-end,183,5515,0.033182,-0.0108,-0.062285
Quarter,2023-07-01,Spain,O,SMP:low-end,61,1754,0.034778,-0.0469,-0.080555
Quarter,2023-07-01,Spain,O,SMP:mid-end,77,2512,0.030653,-0.1149,-0.137847
Quarter,2023-07-01,Spain,S,SMP,2785,7202,0.386698,0.0288,-0.011756
Quarter,2023-07-01,Spain,S,SMP:high-end,2122,5515,0.384769,0.0422,-0.011997
Quarter,2023-07-01,Spain,S,SMP:low-end,679,1754,0.387115,0.0119,-0.023847
Quarter,2023-07-01,Spain,S,SMP:mid-end,1010,2512,0.402070,0.0488,0.021667
Quarter,2023-07-01,Spain,X,SMP,300,7202,0.041655,0.0989,0.055572
Quarter,2023-07-01,Spain,X,SMP:high-end,239,5515,0.043336,0.1116,0.053763
Quarter,2023-07-01,Spain,X,SMP:low-end,63,1754,0.035918,-0.1,-0.131807
Quarter,2023-07-01,Spain,X,SMP:mid-end,104,2512,0.041401,0.1064,0.077758
Quarter,2023-07-01,United Kingdom,A,SMP,4535,10734,0.422489,0.0666,0.026017
Quarter,2023-07-01,United Kingdom,A,SMP:high-end,3430,8094,0.423771,0.0669,0.029572
Quarter,2023-07-01,United Kingdom,A,SMP:low-end,1112,2626,0.423458,0.0682,0.060068
Quarter,2023-07-01,United Kingdom,A,SMP:mid-end,1656,3943,0.419985,0.0866,0.019923
Quarter,2023-07-01,United Kingdom,G,SMP,977,10734,0.091019,0.0748,0.033954
Quarter,2023-07-01,United Kingdom,G,SMP:high-end,712,8094,0.087966,0.0394,0.003067
Quarter,2023-07-01,United Kingdom,G,SMP:low-end,239,2626,0.091013,-0.0553,-0.062533
Quarter,2023-07-01,United Kingdom,G,SMP:mid-end,369,3943,0.093584,0.1148,0.046391
Quarter,2023-07-01,United Kingdom,H,SMP,442,10734,0.041178,0.1078,0.065683
Quarter,2023-07-01,United Kingdom,H,SMP:high-end,337,8094,0.041636,0.1271,0.087698
Quarter,2023-07-01,United Kingdom,H,SMP:low-end,109,2626,0.041508,-0.0091,-0.016631
Quarter,2023-07-01,United Kingdom,H,SMP:mid-end,165,3943,0.041846,0.0855,0.018895
Quarter,2023-07-01,United Kingdom,O,SMP,384,10734,0.035774,0.0756,0.034738
Quarter,2023-07-01,United Kingdom,O,SMP:high-end,294,8094,0.036323,0.1136,0.074709
Quarter,2023-07-01,United Kingdom,O,SMP:low-end,103,2626,0.039223,0.1977,0.18854
Quarter,2023-07-01,United Kingdom,O,SMP:mid-end,139,3943,0.035252,0.0611,-0.004068
Quarter,2023-07-01,United Kingdom,S,SMP,3941,10734,0.367151,0.0005,-0.037521
Quarter,2023-07-01,United Kingdom,S,SMP:high-end,2977,8094,0.367803,-0.0077,-0.042364
Quarter,2023-07-01,United Kingdom,S,SMP:low-end,961,2626,0.365956,-0.0184,-0.025863
Quarter,2023-07-01,United Kingdom,S,SMP:mid-end,1441,3943,0.365458,0.0278,-0.035265
Quarter,2023-07-01,United Kingdom,X,SMP,455,10734,0.042389,-0.0319,-0.068701
Quarter,2023-07-01,United Kingdom,X,SMP:high-end,344,8094,0.042501,-0.0115,-0.046058
Quarter,2023-07-01,United Kingdom,X,SMP:low-end,102,2626,0.038842,-0.2555,-0.261152
Quarter,2023-07-01,United Kingdom,X,SMP:mid-end,173,3943,0.043875,0.0745,0.008574
Quarter,2023-07-01,United States,A,SMP,8872,21460,0.413420,-0.0981,0.000748
Quarter,2023-07-01,United States,A,SMP:high-end,6759,16399,0.412159,-0.0964,-0.002939
Quarter,2023-07-01,United States,A,SMP:low-end,2122,5208,0.407450,-0.1242,0.001893
Quarter,2023-07-01,United States,A,SMP:mid-end,3198,7593,0.421177,-0.0842,0.01495
Quarter,2023-07-01,United States,G,SMP,1923,21460,0.089609,-0.1259,-0.030101
Quarter,2023-07-01,United States,G,SMP:high-end,1472,16399,0.089762,-0.1222,-0.031464
Quarter,2023-07-01,United States,G,SMP:low-end,506,5208,0.097158,-0.0699,0.064092
Quarter,2023-07-01,United States,G,SMP:mid-end,658,7593,0.086659,-0.1681,-0.078086
Quarter,2023-07-01,United States,H,SMP,818,21460,0.038117,-0.0961,0.002921
Quarter,2023-07-01,United States,H,SMP:high-end,643,16399,0.039210,-0.0722,0.023813
Quarter,2023-07-01,United States,H,SMP:low-end,210,5208,0.040323,-0.17,-0.050419
Quarter,2023-07-01,United States,H,SMP:mid-end,280,7593,0.036876,-0.1139,-0.018002
Quarter,2023-07-01,United States,O,SMP,738,21460,0.034390,-0.1162,-0.019278
Quarter,2023-07-01,United States,O,SMP:high-end,572,16399,0.034880,-0.0906,0.003423
Quarter,2023-07-01,United States,O,SMP:low-end,167,5208,0.032066,-0.216,-0.103049
Quarter,2023-07-01,United States,O,SMP:mid-end,263,7593,0.034637,-0.0931,0.005078
Quarter,2023-07-01,United States,S,SMP,8156,21460,0.380056,-0.0912,0.008457
Quarter,2023-07-01,United States,S,SMP:high-end,6227,16399,0.379718,-0.0863,0.008218
Quarter,2023-07-01,United States,S,SMP:low-end,1979,5208,0.379992,-0.1137,0.01388
Quarter,2023-07-01,United States,S,SMP:mid-end,2846,7593,0.374819,-0.0959,0.001938
Quarter,2023-07-01,United States,X,SMP,953,21460,0.044408,-0.1018,-0.003344
Quarter,2023-07-01,United States,X,SMP:high-end,726,16399,0.044271,-0.0936,0.000113
Quarter,2023-07-01,United States,X,SMP:low-end,224,5208,0.043011,-0.2329,-0.122404
Quarter,2023-07-01,United States,X,SMP:mid-end,348,7593,0.045832,-0.0794,0.020303
Quarter,2023-10-01,All,A,SMP,32744,82285,0.397934,-0.0311,0.005244
Quarter,2023-10-01,All,A,SMP:high-end,24650,62042,0.397311,-0.0382,0.002407
Quarter,2023-10-01,All,A,SMP:low-end,8166,20601,0.396389,-0.0135,0.015442
Quarter,2023-10-01,All,A,SMP:mid-end,11642,29089,0.400220,-0.0176,0.0108
Quarter,2023-10-01,All,G,SMP,12837,82285,0.156007,-0.0422,-0.006331
Quarter,2023-10-01,All,G,SMP:high-end,9720,62042,0.156668,-0.0416,-0.001109
Quarter,2023-10-01,All,G,SMP:low-end,3239,20601,0.157225,-0.032,-0.003555
Quarter,2023-10-01,All,G,SMP:mid-end,4478,29089,0.153941,-0.0503,-0.022777
Quarter,2023-10-01,All,H,SMP,6064,82285,0.073695,-0.0349,0.001318
Quarter,2023-10-01,All,H,SMP:high-end,4557,62042,0.073450,-0.0358,0.004994
Quarter,2023-10-01,All,H,SMP:low-end,1533,20601,0.074414,-0.0455,-0.017416
Quarter,2023-10-01,All,H,SMP:mid-end,2179,29089,0.074908,-0.0018,0.027066
Quarter,2023-10-01,All,O,SMP,5284,82285,0.064216,-0.0256,0.010894
Quarter,2023-10-01,All,O,SMP:high-end,3967,62042,0.063941,-0.042,-0.00153
Quarter,2023-10-01,All,O,SMP:low-end,1290,20601,0.062618,-0.0459,-0.017849
Quarter,2023-10-01,All,O,SMP:mid-end,1856,29089,0.063804,-0.019,0.009365
Quarter,2023-10-01,All,S,SMP,18766,82285,0.228061,-0.0479,-0.012261
Quarter,2023-10-01,All,S,SMP:high-end,14133,62042,0.227797,-0.054,-0.014037
Quarter,2023-10-01,All,S,SMP:low-end,4767,20601,0.231397,-0.0305,-0.002031
Quarter,2023-10-01,All,S,SMP:mid-end,6600,29089,0.226890,-0.0361,-0.00817
Quarter,2023-10-01,All,X,SMP,6590,82285,0.080088,-0.0244,0.012145
Quarter,2023-10-01,All,X,SMP:high-end,5015,62042,0.080832,-0.0138,0.027913
Quarter,2023-10-01,All,X,SMP:low-end,1606,20601,0.077957,-0.0592,-0.031542
Quarter,2023-10-01,All,X,SMP:mid-end,2334,29089,0.080237,-0.0446,-0.016956
Quarter,2023-10-01,Australia,A,SMP,893,2199,0.406094,-0.0429,-0.033731
Quarter,2023-10-01,Australia,A,SMP:high-end,666,1655,0.402417,-0.0499,-0.044188
Quarter,2023-10-01,Australia,A,SMP:low-end,233,574,0.405923,0.0543,-0.033866
Quarter,2023-10-01,Australia,A,SMP:mid-end,306,762,0.401575,-0.0838,-0.041752
Quarter,2023-10-01,Australia,G,SMP,380,2199,0.172806,-0.0524,-0.04332
Quarter,2023-10-01,Australia,G,SMP:high-end,295,1655,0.178248,0.0137,0.019871
Quarter,2023-10-01,Australia,G,SMP:low-end,99,574,0.172474,-0.066,-0.144139
Quarter,2023-10-01,Australia,G,SMP:mid-end,130,762,0.170604,-0.1391,-0.099525
Quarter,2023-10-01,Australia,H,SMP,148,2199,0.067303,0.287,0.299236
Quarter,2023-10-01,Australia,H,SMP:high-end,109,1655,0.065861,0.172,0.179121
Quarter,2023-10-01,Australia,H,SMP:low-end,41,574,0.071429,0.5769,0.445054
Quarter,2023-10-01,Australia,H,SMP:mid-end,55,762,0.072178,0.4474,0.513832
Quarter,2023-10-01,Australia,O,SMP,125,2199,0.056844,0.087,0.097332
Quarter,2023-10-01,Australia,O,SMP:high-end,97,1655,0.058610,0.1023,0.108925
Quarter,2023-10-01,Australia,O,SMP:low-end,34,574,0.059233,0.4783,0.35464
Quarter,2023-10-01,Australia,O,SMP:mid-end,41,762,0.053806,0.0,0.045934
Quarter,2023-10-01,Australia,S,SMP,509,2199,0.231469,0.02,0.029781
Quarter,2023-10-01,Australia,S,SMP:high-end,374,1655,0.225982,0.0027,0.00874
Quarter,2023-10-01,Australia,S,SMP:low-end,142,574,0.247387,0.2241,0.121774
Quarter,2023-10-01,Australia,S,SMP:mid-end,185,762,0.242782,0.0221,0.069044
Quarter,2023-10-01,Australia,X,SMP,144,2199,0.065484,-0.0828,-0.074052
Quarter,2023-10-01,Australia,X,SMP:high-end,114,1655,0.068882,-0.042,-0.036224
Quarter,2023-10-01,Australia,X,SMP:low-end,25,574,0.043554,-0.2647,-0.326196
Quarter,2023-10-01,Australia,X,SMP:mid-end,45,762,0.059055,-0.1346,-0.094873
Quarter,2023-10-01,Brazil,A,SMP,1816,4356,0.416896,-0.0189,0.007217
Quarter,2023-10-01,Brazil,A,SMP:high-end,1375,3284,0.418697,-0.0331,0.002576
Quarter,2023-10-01,Brazil,A,SMP:low-end,466,1095,0.425571,0.0043,0.03733
Quarter,2023-10-01,Brazil,A,SMP:mid-end,596,1480,0.402703,-0.0525,-0.027494
Quarter,2023-10-01,Brazil,G,SMP,712,4356,0.163453,-0.0456,-0.02016
Quarter,2023-10-01,Brazil,G,SMP:high-end,532,3284,0.161998,-0.0567,-0.021982
Quarter,2023-10-01,Brazil,G,SMP:low-end,182,1095,0.166210,-0.0761,-0.045768
Quarter,2023-10-01,Brazil,G,SMP:mid-end,238,1480,0.160811,-0.0775,-0.053212
Quarter,2023-10-01,Brazil,H,SMP,252,4356,0.057851,-0.1064,-0.082589
Quarter,2023-10-01,Brazil,H,SMP:high-end,187,3284,0.056943,-0.1382,-0.106496
Quarter,2023-10-01,Brazil,H,SMP:low-end,60,1095,0.054795,-0.1781,-0.151057
Quarter,2023-10-01,Brazil,H,SMP:mid-end,87,1480,0.058784,-0.0543,-0.029422
Quarter,2023-10-01,Brazil,O,SMP,222,4356,0.050964,-0.0513,-0.026029
Quarter,2023-10-01,Brazil,O,SMP:high-end,161,3284,0.049026,-0.0417,-0.006344
Quarter,2023-10-01,Brazil,O,SMP:low-end,56,1095,0.051142,0.0,0.03288
Quarter,2023-10-01,Brazil,O,SMP:mid-end,82,1480,0.055405,0.038,0.065317
Quarter,2023-10-01,Brazil,S,SMP,1056,4356,0.242424,-0.033,-0.007216
Quarter,2023-10-01,Brazil,S,SMP:high-end,799,3284,0.243301,-0.0327,0.002956
Quarter,2023-10-01,Brazil,S,SMP:low-end,266,1095,0.242922,-0.0432,-0.011709
Quarter,2023-10-01,Brazil,S,SMP:mid-end,375,1480,0.253378,0.0246,0.051588
Quarter,2023-10-01,Brazil,X,SMP,298,4356,0.068411,0.1161,0.145817
Quarter,2023-10-01,Brazil,X,SMP:high-end,230,3284,0.070037,0.1058,0.146512
Quarter,2023-10-01,Brazil,X,SMP:low-end,65,1095,0.059361,0.0317,0.06567
Quarter,2023-10-01,Brazil,X,SMP:mid-end,102,1480,0.068919,0.0737,0.101981
Quarter,2023-10-01,Canada,A,SMP,1853,4381,0.422963,0.0434,0.033591
Quarter,2023-10-01,Canada,A,SMP:high-end,1384,3307,0.418506,0.0214,0.01924
Quarter,2023-10-01,Canada,A,SMP:low-end,477,1132,0.421378,0.0647,0.035574
Quarter,2023-10-01,Canada,A,SMP:mid-end,671,1538,0.436281,0.0893,0.061663
Quarter,2023-10-01,Canada,G,SMP,709,4381,0.161835,0.0335,0.023851
Quarter,2023-10-01,Canada,G,SMP:high-end,540,3307,0.163290,0.0325,0.030318
Quarter,2023-10-01,Canada,G,SMP:low-end,179,1132,0.158127,0.0982,0.068086
Quarter,2023-10-01,Canada,G,SMP:mid-end,249,1538,0.161899,0.0596,0.03271
Quarter,2023-10-01,Canada,H,SMP,279,4381,0.063684,0.0109,0.001415
Quarter,2023-10-01,Canada,H,SMP:high-end,216,3307,0.065316,0.0141,0.011945
Quarter,2023-10-01,Canada,H,SMP:low-end,73,1132,0.064488,0.0896,0.059717
Quarter,2023-10-01,Canada,H,SMP:mid-end,98,1538,0.063719,0.0316,0.005412
Quarter,2023-10-01,Canada,O,SMP,240,4381,0.054782,0.0619,0.052003
Quarter,2023-10-01,Canada,O,SMP:high-end,177,3307,0.053523,0.0351,0.032904
Quarter,2023-10-01,Canada,O,SMP:low-end,64,1132,0.056537,0.0667,0.037452
Quarter,2023-10-01,Canada,O,SMP:mid-end,92,1538,0.059818,0.0952,0.067473
Quarter,2023-10-01,Canada,S,SMP,985,4381,0.224835,-0.0474,-0.056302
Quarter,2023-10-01,Canada,S,SMP:high-end,753,3307,0.227699,-0.0371,-0.039123
Quarter,2023-10-01,Canada,S,SMP:low-end,262,1132,0.231449,-0.0368,-0.063142
Quarter,2023-10-01,Canada,S,SMP:mid-end,309,1538,0.200910,-0.1171,-0.139531
Quarter,2023-10-01,Canada,X,SMP,315,4381,0.071901,-0.0789,-0.087574
Quarter,2023-10-01,Canada,X,SMP:high-end,237,3307,0.071666,-0.0742,-0.076183
Quarter,2023-10-01,Canada,X,SMP:low-end,77,1132,0.068021,-0.1538,-0.177019
Quarter,2023-10-01,Canada,X,SMP:mid-end,119,1538,0.077373,0.0,-0.025357
Quarter,2023-10-01,China,A,SMP,2638,9419,0.280072,-0.0146,-0.027227
Quarter,2023-10-01,China,A,SMP:high-end,1990,7091,0.280637,-0.0192,-0.027245
Quarter,2023-10-01,China,A,SMP:low-end,665,2378,0.279647,0.0262,-0.010015
Quarter,2023-10-01,China,A,SMP:mid-end,941,3341,0.281652,-0.0279,-0.04157
Quarter,2023-10-01,China,G,SMP,875,9419,0.092897,-0.0135,-0.026206
Quarter,2023-10-01,China,G,SMP:high-end,661,7091,0.093217,-0.0336,-0.04153
Quarter,2023-10-01,China,G,SMP:low-end,210,2378,0.088310,-0.1064,-0.137943
Quarter,2023-10-01,China,G,SMP:mid-end,312,3341,0.093385,0.0648,0.049859
Quarter,2023-10-01,China,H,SMP,1789,9419,0.189935,0.0305,0.017289
Quarter,2023-10-01,China,H,SMP:high-end,1319,7091,0.186010,0.0138,0.005541
Quarter,2023-10-01,China,H,SMP:low-end,457,2378,0.192178,0.041,0.004227
Quarter,2023-10-01,China,H,SMP:mid-end,631,3341,0.188866,0.0413,0.026607
Quarter,2023-10-01,China,O,SMP,1566,9419,0.166260,0.044,0.03059
Quarter,2023-10-01,China,O,SMP:high-end,1181,7091,0.166549,0.0396,0.03111
Quarter,2023-10-01,China,O,SMP:low-end,411,2378,0.172834,0.1199,0.080327
Quarter,2023-10-01,China,O,SMP:mid-end,534,3341,0.159832,-0.0273,-0.04101
Quarter,2023-10-01,China,S,SMP,929,9419,0.098630,0.0334,0.020096
Quarter,2023-10-01,China,S,SMP:high-end,688,7091,0.097024,0.0118,0.003485
Quarter,2023-10-01,China,S,SMP:low-end,247,2378,0.103869,0.2412,0.197365
Quarter,2023-10-01,China,S,SMP:mid-end,323,3341,0.096678,0.0157,0.00144
Quarter,2023-10-01,China,X,SMP,1622,9419,0.172205,0.0144,0.001355
Quarter,2023-10-01,China,X,SMP:high-end,1252,7091,0.176562,0.0407,0.032218
Quarter,2023-10-01,China,X,SMP:low-end,388,2378,0.163162,-0.0443,-0.078092
Quarter,2023-10-01,China,X,SMP:mid-end,600,3341,0.179587,0.0714,0.056357
Quarter,2023-10-01,France,A,SMP,2858,6723,0.425108,-0.0546,0.033029
Quarter,2023-10-01,France,A,SMP:high-end,2170,5082,0.426997,-0.059,0.044347
Quarter,2023-10-01,France,A,SMP:low-end,727,1699,0.427899,-0.0228,0.067447
Quarter,2023-10-01,France,A,SMP:mid-end,1015,2446,0.414963,-0.0324,0.026925
Quarter,2023-10-01,France,G,SMP,1123,6723,0.167039,-0.0742,0.011597
Quarter,2023-10-01,France,G,SMP:high-end,863,5082,0.169815,-0.0819,0.018888
Quarter,2023-10-01,France,G,SMP:low-end,268,1699,0.157740,-0.1779,-0.101949
Quarter,2023-10-01,France,G,SMP:mid-end,406,2446,0.165985,-0.0402,0.018669
Quarter,2023-10-01,France,H,SMP,426,6723,0.063365,-0.105,-0.0221
Quarter,2023-10-01,France,H,SMP:high-end,314,5082,0.061787,-0.1204,-0.023871
Quarter,2023-10-01,France,H,SMP:low-end,112,1699,0.065921,-0.1579,-0.080074
Quarter,2023-10-01,France,H,SMP:mid-end,179,2446,0.073181,0.0347,0.098138
Quarter,2023-10-01,France,O,SMP,375,6723,0.055779,-0.1114,-0.029019
Quarter,2023-10-01,France,O,SMP:high-end,271,5082,0.053325,-0.1713,-0.08027
Quarter,2023-10-01,France,O,SMP:low-end,103,1699,0.060624,0.0619,0.159979
Quarter,2023-10-01,France,O,SMP:mid-end,140,2446,0.057236,-0.0476,0.010772
Quarter,2023-10-01,France,S,SMP,1458,6723,0.216867,-0.1368,-0.056776
Quarter,2023-10-01,France,S,SMP:high-end,1123,5082,0.220976,-0.1375,-0.042777
Quarter,2023-10-01,France,S,SMP:low-end,374,1699,0.220129,-0.1558,-0.077743
Quarter,2023-10-01,France,S,SMP:mid-end,509,2446,0.208095,-0.1344,-0.081266
Quarter,2023-10-01,France,X,SMP,483,6723,0.071843,-0.0765,0.009102
Quarter,2023-10-01,France,X,SMP:high-end,341,5082,0.067100,-0.1642,-0.072436
Quarter,2023-10-01,France,X,SMP:low-end,115,1699,0.067687,0.0177,0.111737
Quarter,2023-10-01,France,X,SMP:mid-end,197,2446,0.080540,-0.088,-0.032029
Quarter,2023-10-01,Germany,A,SMP,2682,6535,0.410406,0.0019,-0.01331
Quarter,2023-10-01,Germany,A,SMP:high-end,2019,4865,0.415005,-0.0083,-0.007127
Quarter,2023-10-01,Germany,A,SMP:low-end,641,1585,0.404416,-0.0288,0.014716
Quarter,2023-10-01,Germany,A,SMP:mid-end,989,2409,0.410544,0.0555,-0.007598
Quarter,2023-10-01,Germany,G,SMP,1142,6535,0.174751,0.0949,0.07833
Quarter,2023-10-01,Germany,G,SMP:high-end,832,4865,0.171017,0.0492,0.050473
Quarter,2023-10-01,Germany,G,SMP:low-end,277,1585,0.174763,0.0221,0.067927
Quarter,2023-10-01,Germany,G,SMP:mid-end,422,2409,0.175176,0.1562,0.08705
Quarter,2023-10-01,Germany,H,SMP,377,6535,0.057689,-0.0645,-0.078701
Quarter,2023-10-01,Germany,H,SMP:high-end,280,4865,0.057554,-0.0879,-0.086821
Quarter,2023-10-01,Germany,H,SMP:low-end,95,1585,0.059937,-0.181,-0.144344
Quarter,2023-10-01,Germany,H,SMP:mid-end,146,2409,0.060606,0.0504,-0.012433
Quarter,2023-10-01,Germany,O,SMP,358,6535,0.054782,-0.0529,-0.067255
Quarter,2023-10-01,Germany,O,SMP:high-end,262,4865,0.053854,-0.0871,-0.085981
Quarter,2023-10-01,Germany,O,SMP:low-end,89,1585,0.056151,-0.101,-0.060753
Quarter,2023-10-01,Germany,O,SMP:mid-end,135,2409,0.056040,0.0385,-0.023608
Quarter,2023-10-01,Germany,S,SMP,1498,6535,0.229227,0.0094,-0.005859
Quarter,2023-10-01,Germany,S,SMP:high-end,1103,4865,0.226721,-0.0108,-0.009545
Quarter,2023-10-01,Germany,S,SMP:low-end,380,1585,0.239748,-0.0331,0.010235
Quarter,2023-10-01,Germany,S,SMP:mid-end,561,2409,0.232877,0.0466,-0.015923
Quarter,2023-10-01,Germany,X,SMP,478,6535,0.073145,0.0599,0.04381
Quarter,2023-10-01,Germany,X,SMP:high-end,369,4865,0.075848,0.1081,0.109473
Quarter,2023-10-01,Germany,X,SMP:low-end,103,1585,0.064984,-0.1197,-0.080224
Quarter,2023-10-01,Germany,X,SMP:mid-end,156,2409,0.064757,-0.0127,-0.071677
Quarter,2023-10-01,India,A,SMP,1792,4224,0.424242,-0.0417,0.05153
Quarter,2023-10-01,India,A,SMP:high-end,1372,3219,0.426219,-0.027,0.061316
Quarter,2023-10-01,India,A,SMP:low-end,429,1045,0.410526,-0.093,-0.011441
Quarter,2023-10-01,India,A,SMP:mid-end,640,1489,0.429819,0.0063,0.077927
Quarter,2023-10-01,India,G,SMP,678,4224,0.160511,-0.1752,-0.094927
Quarter,2023-10-01,India,G,SMP:high-end,509,3219,0.158124,-0.1895,-0.115964
Quarter,2023-10-01,India,G,SMP:low-end,188,1045,0.179904,0.033,0.125885
Quarter,2023-10-01,India,G,SMP:mid-end,237,1489,0.159167,-0.21,-0.153763
Quarter,2023-10-01,India,H,SMP,269,4224,0.063684,-0.0528,0.039348
Quarter,2023-10-01,India,H,SMP:high-end,211,3219,0.065548,-0.0231,0.065457
Quarter,2023-10-01,India,H,SMP:low-end,61,1045,0.058373,-0.0469,0.03885
Quarter,2023-10-01,India,H,SMP:mid-end,108,1489,0.072532,0.1613,0.243967
Quarter,2023-10-01,India,O,SMP,204,4224,0.048295,-0.2582,-0.186007
Quarter,2023-10-01,India,O,SMP:high-end,160,3219,0.049705,-0.2453,-0.176824
Quarter,2023-10-01,India,O,SMP:low-end,53,1045,0.050718,-0.2639,-0.197665
Quarter,2023-10-01,India,O,SMP:mid-end,71,1489,0.047683,-0.2111,-0.154946
Quarter,2023-10-01,India,S,SMP,951,4224,0.225142,-0.1129,-0.026556
Quarter,2023-10-01,India,S,SMP:high-end,711,3219,0.220876,-0.1135,-0.033048
Quarter,2023-10-01,India,S,SMP:low-end,242,1045,0.231579,-0.1103,-0.030263
Quarter,2023-10-01,India,S,SMP:mid-end,331,1489,0.222297,-0.0831,-0.017828
Quarter,2023-10-01,India,X,SMP,330,4224,0.078125,0.0577,0.160606
Quarter,2023-10-01,India,X,SMP:high-end,256,3219,0.079528,0.0535,0.149066
Quarter,2023-10-01,India,X,SMP:low-end,72,1045,0.068900,-0.0526,0.032596
Quarter,2023-10-01,India,X,SMP:mid-end,102,1489,0.068502,-0.113,-0.049903
Quarter,2023-10-01,Indonesia,A,SMP,579,1351,0.428571,0.0158,-0.003761
Quarter,2023-10-01,Indonesia,A,SMP:high-end,434,1015,0.427586,-0.0606,-0.027287
Quarter,2023-10-01,Indonesia,A,SMP:low-end,150,348,0.431034,0.2195,0.072328
Quarter,2023-10-01,Indonesia,A,SMP:mid-end,203,471,0.430998,0.1033,0.030647
Quarter,2023-10-01,Indonesia,G,SMP,209,1351,0.154700,-0.0279,-0.046615
Quarter,2023-10-01,Indonesia,G,SMP:high-end,167,1015,0.164532,0.0121,0.048021
Quarter,2023-10-01,Indonesia,G,SMP:low-end,52,348,0.149425,0.0,-0.120693
Quarter,2023-10-01,Indonesia,G,SMP:mid-end,71,471,0.150743,-0.1839,-0.237621
Quarter,2023-10-01,Indonesia,H,SMP,94,1351,0.069578,0.033,0.01309
Quarter,2023-10-01,Indonesia,H,SMP:high-end,68,1015,0.066995,0.0,0.035471
Quarter,2023-10-01,Indonesia,H,SMP:low-end,24,348,0.068966,0.1429,0.00494
Quarter,2023-10-01,Indonesia,H,SMP:mid-end,30,471,0.063694,0.0345,-0.033607
Quarter,2023-10-01,Indonesia,O,SMP,89,1351,0.065877,0.3485,0.322539
Quarter,2023-10-01,Indonesia,O,SMP:high-end,69,1015,0.067980,0.3019,0.348061
Quarter,2023-10-01,Indonesia,O,SMP:low-end,17,348,0.048851,-0.1053,-0.213248
Quarter,2023-10-01,Indonesia,O,SMP:mid-end,29,471,0.061571,0.3182,0.23142
Quarter,2023-10-01,Indonesia,S,SMP,300,1351,0.222058,0.0676,0.047073
Quarter,2023-10-01,Indonesia,S,SMP:high-end,215,1015,0.211823,-0.0611,-0.027835
Quarter,2023-10-01,Indonesia,S,SMP:low-end,85,348,0.244253,0.371,0.205509
Quarter,2023-10-01,Indonesia,S,SMP:mid-end,110,471,0.233546,0.3253,0.238078
Quarter,2023-10-01,Indonesia,X,SMP,80,1351,0.059215,-0.2157,-0.230784
Quarter,2023-10-01,Indonesia,X,SMP:high-end,62,1015,0.061084,-0.1622,-0.13244
Quarter,2023-10-01,Indonesia,X,SMP:low-end,20,348,0.057471,-0.3103,-0.39358
Quarter,2023-10-01,Indonesia,X,SMP:mid-end,28,471,0.059448,-0.2,-0.252649
Quarter,2023-10-01,Italy,A,SMP,1768,4349,0.406530,-0.0919,0.001397
Quarter,2023-10-01,Italy,A,SMP:high-end,1331,3260,0.408282,-0.0939,-0.003057
Quarter,2023-10-01,Italy,A,SMP:low-end,416,1050,0.396190,-0.113,0.017929
